,Linear Model Coefs,Standard Errors
Res_pct,-0.1617419683843818,0.07250833692832123
Com_pct,0.6769557341903549,0.06644197391012471
tothh_Cpoly,-1.110757006074838,0.05626253630059466
tothh_ctot,-0.40228881018364754,0.1345912794696095
tothh_pct,1.9630102599430723,0.060043825182104174
tothh_perkm,-0.20116947630707904,0.043767307730752145
ResCust,0.3930572774457527,0.13491469926969368
