,Linear Model Coefs,Standard Errors
CircVolt_kV,1.1763236521154088,0.050037411537474825
Length_m,0.7599387793056924,0.05081649477670823
ICA_pct,-0.32607339202255087,0.04877970572773489
Length_m_ctot,-1.2360186491414722,0.05570664311379157
